Image_Path,Label,Split
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00283.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00283_aug6804.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00285.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00287.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00287_aug65133.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00288.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00289.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00292.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00293_aug2754.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00294.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00295.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00297.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00298.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00299.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00300.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00302.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00303.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00304_aug1030.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00305_aug6700.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00308.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00311.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00312.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00316.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00317_aug1284.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00319.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00320.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00324.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00325.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00326.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00327.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00328.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00330.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00330_aug7474.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00330_aug7474_aug65070.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00332.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00333_aug13076.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00334.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00335.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00336.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00337.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00337_aug6038.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00339.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00340.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00342.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00344_aug61100.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00345_aug93589.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00347.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00347_aug4747.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00349.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00350.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00350_aug3555.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00351_aug73443.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00353.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00355.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00358.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00358_aug3803.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00359.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00359_aug21407.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00359_aug7130.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00360_aug1601.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00364.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00365.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00366.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00370.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00371.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00374.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00377.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00378.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00379_aug31552.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00382.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00383.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00384.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00389_aug5023.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00393_aug51513.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00398.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00399.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00399_aug57329.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00400.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00402.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00402_aug7463.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00403.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00403_aug47651.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00404.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00405.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00405_aug77074.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00410.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00412.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00413.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00414.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00415_aug1010.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00418.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00418_aug6701.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00419_aug3417.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00420.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00421.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00424_aug85598.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00425.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00426_aug3912.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00429.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00433.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00433_aug9203.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00434.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00435.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00437.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00438.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00438_aug5668.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00439.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00444.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00445.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00448.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00449.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00454.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00456_aug7112.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00457.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00458_aug8783.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00460.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00461.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00462.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00462_aug5686.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00463.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00465.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00466.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00466_aug30878.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00467_aug7066.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00471.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00472.jpg,Baton,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Baton\PID_xray_00480.jpg,Baton,train
